@relation tce_half-weka.filters.unsupervised.attribute.Remove-R40-52-weka.filters.unsupervised.instance.Randomize-S42

@attribute tce_period numeric
@attribute tce_time0bk numeric
@attribute tce_ror numeric
@attribute tce_dor numeric
@attribute tce_incl numeric
@attribute tce_impact numeric
@attribute tce_duration numeric
@attribute tce_ingress numeric
@attribute tce_depth numeric
@attribute tce_ldm_coeff1 numeric
@attribute tce_ldm_coeff2 numeric
@attribute tce_ldm_coeff3 numeric
@attribute tce_ldm_coeff4 numeric
@attribute tce_num_transits numeric
@attribute tce_full_conv numeric
@attribute tce_model_snr numeric
@attribute tce_model_chisq numeric
@attribute tce_model_dof numeric
@attribute tce_robstat numeric
@attribute tce_dof1 numeric
@attribute tce_dof2 numeric
@attribute tce_chisq1 numeric
@attribute tce_chisq2 numeric
@attribute tce_prad numeric
@attribute tce_sma numeric
@attribute tce_eqt numeric
@attribute tce_nkoi numeric
@attribute tce_steff numeric
@attribute tce_slogg numeric
@attribute tce_smet numeric
@attribute tce_sradius numeric
@attribute tce_max_sngle_ev numeric
@attribute tce_max_mult_ev numeric
@attribute tce_minmes numeric
@attribute tce_mesmad numeric
@attribute tce_bin_oedp_stat numeric
@attribute tce_rmesmad numeric
@attribute tce_rsnrmes numeric
@attribute tce_rminmes numeric
@attribute av_training_set {PC,AFP,NTP}

@data
2.18441,133.683,0.066874,16.648546,89.19,0.2365,1.043,0.06899,5278,0.437654,0.808166,-0.559275,0.126414,351,1,17.57,4274,5118,15.61,4537,348,3361,428.7,2.021,0.02121,539,1,3382,4.98,-0.1,0.277,5.427,15.16,-2.48,0.811,0.9907,18.69,1.159,0.1636,PC
234.636,172.645,0.030142,193.60582,89.8,0.6817,7.151,0.3814,962.5,0.586947,-0.279737,0.914561,-0.441988,7,1,22.21,394.8,463,32.45,91,6,88.3,14.04,2.911,0.7095,267,1,5422,4.48,0,0.885,12.77,21.46,-4.191,0.6853,0.4683,31.31,1.035,0.1953,PC
4.44251,133.609,0.01892,17.881339,89.6,0.1244,1.919,0.03619,418.7,0.300508,0.924896,-0.815636,0.265073,303,1,135.6,8913,4481,316,3874,297,50460,99430,2.37,0.05573,1310,1,6553,4.39,-0.2,1.148,72.52,356.5,-3.636,0.6908,1.129,516.1,0.3802,0.0102,AFP
17.6999,140.945,0.025579,53.189528,89.85,0.1378,2.584,0.06565,837.1,0.668118,-0.684268,1.40412,-0.561976,51,1,19.58,1154,1294,21.51,637,48,397.5,48.4,2.054,0.1218,521,1,4805,4.59,0.07,0.736,5.406,17.64,-3.94,0.7532,0.05373,23.42,1.11,0.2234,PC
5.76615,134.019,0.019775,6.055851,81.82,0.8616,3.968,0.2834,355.6,0.375831,0.5887,-0.289198,0.035671,227,1,54.13,7034,8372,56.27,2899,222,2241,345,2.568,0.06285,1160,5,6038,4.29,-0.16,1.19,5.729,49.4,-2.261,0.7443,0.9859,66.37,1.096,0.04576,PC
1.12839,131.964,0.003714,2.037717,89.86,0.005131,4.246,0.01571,16.29,0.396089,0.727442,-0.627669,0.202267,1184,1,10.58,28980,32210,16.17,15160,1165,39020,6998,0.841,0.02427,2670,0,6541,3.98,0.08,2.075,4.024,8.696,-5.63,3.265,0.2214,2.663,1.217,0.6474,NTP
19.9402,142.346,0.025458,40.022634,89.63,0.2573,3.778,0.1003,774.2,0.380658,0.416308,0.05604,-0.124712,67,1,17.28,2266,2588,18.82,858,65,496.5,95.86,2.097,0.135,585,1,5609,4.6,-0.42,0.755,5.881,16.72,-2.748,0.7401,1.176,22.6,1.033,0.1643,PC
2.79065,133.153,0.012918,19.232888,87.92,0.6977,0.814,0.01999,167.7,0.634607,-0.456428,1.013756,-0.354736,367,1,21.84,4454,5358,18.94,4667,358,12440,641.1,0.874,0.0335,827,2,4358,4.66,-0.18,0.62,13.78,16.26,-2.351,0.6883,0.009835,23.63,1.343,0.1445,PC
0.578549,132.046,0.009459,1.756685,80.31,0.2958,2.428,0.02491,104.3,0.466752,0.068682,0.403687,-0.259822,1918,1,10.94,22240,21610,10.3,21980,1690,23390,2322,4.438,0.0171,5030,0,7192,3.47,-0.26,4.3,4.319,8.756,-3.085,0.5773,0,15.17,1.25,0.3523,AFP
2.07168,132.64,0.001641,1.017169,27.06,0.9058,6.652,0.06028,2.341,0.09055,1.475062,-1.441392,0.515882,654,1,0.6181,33410,41120,29,8229,632,28130,12330,0.3965,0.03286,2380,0,6565,3.79,-0.9,2.214,14.37,7.968,-4.825,2.266,1.139,3.516,0.07757,0.6055,NTP
0.517822,131.652,0.034311,2.714952,87.89,0.1,1.5,0.05025,1370,0.213636,1.134307,-1.048168,0.354673,0,0,-1,-1,-1,9.882,18630,1432,56760,2590,3.774,0.01294,2570,0,6587,4.46,-0.5,1.008,3.793,7.237,-9.037,4.844,0,1.494,-0.1382,1.249,NTP
2.31943,131.935,0.009691,11.104477,87.77,0.4314,1.457,0.01714,108.9,0.519792,-0.028886,0.594134,-0.324708,577,1,12.86,7217,8445,11.68,7345,564,4623,709.5,0.8967,0.03303,1240,1,5551,4.53,-0.1,0.848,7.213,11.08,-3.338,0.7711,1.382,14.37,1.16,0.3012,PC
6.49681,132.17,0.012045,8.206368,83.64,0.9094,2.686,0.1751,124.1,0.334337,0.84385,-0.726178,0.235829,212,1,23.15,4453,5361,26.74,2691,206,2899,533.9,2.588,0.0739,1460,1,6429,3.96,-0.12,1.969,6.43,21.75,-3.005,0.7261,4.545,29.96,1.064,0.1381,AFP
4.20622,132.235,0.006006,1.339269,49.59,0.8682,12.19,0.2904,32.7,0.360819,0.684462,-0.45443,0.11059,261,1,10.69,21390,26090,19.21,3263,250,4325,1658,0.8251,0.05192,1340,1,6190,4.26,-0.14,1.259,4.698,8.391,-4.384,0.8515,0.2019,9.854,1.274,0.5225,NTP
4.94406,134.193,0.027083,10.839298,87.3,0.5098,3.107,0.1097,826.4,0.421884,0.459577,-0.129432,-0.026385,269,1,61.8,7365,7140,80.27,3445,264,6433,5958,5.024,0.05939,1420,1,6013,4.04,0.02,1.7,17.04,86.23,-6.198,0.8819,1.641,97.77,0.7167,0.07188,AFP
28.5515,156.927,0.025744,52.504655,89.64,0.3306,4.034,0.1133,827.1,0.637048,-0.673755,1.437411,-0.578886,34,1,29.58,1038,1254,36.33,429,32,326.8,69.48,1.877,0.1588,418,2,4621,4.61,-0.24,0.668,7.79,28.49,-3.306,0.7421,1.725,38.4,1.038,0.116,PC
1.43016,132.605,0.007566,2.259558,66.49,0.9012,2.179,0.08442,49.39,0.475393,-0.013481,0.543832,-0.338881,937,1,19.24,15240,18120,16.97,12020,924,11800,1663,1.891,0.0298,2980,0,7703,3.96,-0.2,2.29,3.725,16.04,-7.883,2.566,0.2847,6.252,1.199,0.4914,AFP
2.0861,132.368,0.029304,8.09208,85.04,0.7,1.486,0.08081,886.7,0.173457,1.197402,-1.047881,0.34246,587,1,51.22,8716,8591,39.63,7475,574,23780,5495,3.578,0.03016,1650,1,6124,4.26,-0.68,1.119,10.43,39.1,-5.274,1.233,0,31.7,1.31,0.1349,AFP
1.38491,132.438,0.004295,1.017886,55.62,0.5748,8.56,0.05456,20.03,0.289848,1.066561,-1.092834,0.391036,974,1,7.377,34570,42290,16.15,12260,942,23450,3927,0.8802,0.02749,2600,0,7141,4.05,-0.26,1.878,4.971,8.237,-5.173,1.109,0.00005,7.424,0.8956,0.6281,NTP
3.31288,132.104,0.005551,2.507458,88.79,0.05277,10.14,0.0561,36.29,0.18663,1.190487,-1.084408,0.364501,410,1,9.228,27460,30290,17.25,5161,396,8228,2339,0.6663,0.04283,1430,0,6400,4.33,-0.58,1.1,5.31,10.04,-4.897,2.579,0.000001,3.895,0.9187,0.4875,AFP
8.81118,136.447,0.212603,10.268011,84.66,0.956,4.891,4.749,22560,0.499798,0.104399,0.385255,-0.242011,52,1,21.49,1914,2272,24.29,637,48,641.6,229,23.2,0.08351,882,1,5780,4.44,0,1,24.22,20.49,-1.684,0.7501,0.000057,27.31,1.049,0.08221,AFP
0.566745,131.865,0.00603,1.182227,39.89,0.9072,1.593,0.05248,29.9,0.534001,-0.051714,0.607055,-0.329476,2363,1,6.206,31230,38050,12.58,30200,2322,39630,3682,0.5639,0.01319,2000,0,5632,4.55,-0.02,0.857,5.293,9.532,-3.131,0.7382,0,12.91,0.6511,0.3284,NTP
2.07698,131.888,0.01038,1.066235,21.46,0.9923,2.828,1.251,58.84,0.359196,0.781738,-0.65687,0.208006,514,1,10.95,16360,18060,16.18,6578,505,12590,2724,2.093,0.03536,2060,0,6458,4.04,-0.04,1.848,3.868,10.85,-9.208,3.135,0.000361,3.462,1.009,0.8484,AFP
27.4345,145.123,0.02161,29.700993,88.63,0.7112,5.175,0.2169,483.6,0.369911,0.598804,-0.294994,0.036012,48,1,21.74,1790,2194,26.28,572,43,327.1,119.9,2.667,0.1774,672,5,6036,4.33,-0.18,1.131,5.462,20.87,-2.366,0.6284,0.1137,33.22,1.042,0.1133,PC
0.548548,131.906,0.002958,2.345167,88.54,0.05975,1.789,0.005295,10.11,0.44769,0.515373,-0.411139,0.107988,2439,1,1.658,27990,35500,13.58,31240,2402,75500,4209,0.6687,0.0161,3980,0,7956,4.07,0.07,2.072,85.1,12.09,-10.76,6.361,0,1.901,0.1371,0.8895,AFP
0.98753,131.701,0.005204,1.746644,66.38,0.6999,3.116,0.03147,28.31,0.621736,-0.298491,0.88324,-0.421074,1085,1,6.18,26240,31750,10.64,13780,1059,12180,1398,0.6503,0.01926,1900,1,5571,4.31,0.24,1.145,6.195,9.34,-2.386,0.8473,0.00001,11.02,0.6617,0.2555,AFP
0.607297,131.685,0.002735,1.62629,64.63,0.6967,2.057,0.01088,7.75,0.469964,0.263809,-0.04796,-0.038466,2203,1,8.855,35360,42850,11.58,28280,2174,35620,3559,0.919,0.01774,4830,0,8313,3.77,-0.18,3.079,7.311,8.626,-6.325,3.825,0.004257,2.255,1.027,0.7332,AFP
3.14622,132.88,0.007279,4.885262,89.71,0.02514,4.954,0.03582,62.52,0.341734,0.804002,-0.668688,0.206697,418,1,11.34,15860,19120,12.34,5356,411,4191,678.8,0.9238,0.04449,1470,0,6505,4.38,-0.12,1.163,6.159,12.04,-7.171,2.384,0.7249,5.051,0.9416,0.5955,AFP
500.979,176.589,0.019233,385.26989,89.94,0.4345,9.159,0.2121,430,0.459404,0.20341,0.284402,-0.202904,3,1,5.838,243.7,228,13.18,39,2,371.4,2.356,2.896,1.196,268,0,5662,4.12,-0.14,1.38,19.62,9.185,-4.035,0.6558,7.748,14,0.6356,0.4393,NTP
15.288,133.071,0.182879,9.177056,89.38,0.1,15,2.339,43700,0.723186,-0.813426,1.460424,-0.514619,89,0,-1,-1,-1,300.1,741,56,2906000,38390,14.35,0.1077,509,1,4464,4.58,0.2,0.719,221.6,1102,-457.8,1.431,0,769.7,-0.000908,0.4156,AFP
5.32661,133.415,0.024414,8.833842,85.47,0.6984,3.452,0.1571,622.5,0.491699,0.144535,0.325404,-0.218156,212,1,30.72,5517,6710,32.94,2652,203,1901,327.6,2.454,0.06005,1010,3,5831,4.52,0,0.921,7.326,28.33,-3.372,0.6789,0.2449,41.73,1.084,0.119,PC
0.664173,131.58,0.022846,1.644009,56.81,0.9,1.5,0.1618,459.2,0.340868,0.93556,-0.95262,0.339958,1613,1,15.8,19140,23660,11.67,20530,1578,30610,3567,4.485,0.01695,3230,0,7113,4.1,-0.12,1.799,5.261,12.56,-11.45,6.46,0,1.945,1.258,0.9115,AFP
7.78202,133.587,0.009968,11.303574,86.49,0.6913,3.873,0.07255,104.3,0.514286,0.073506,0.415248,-0.250063,167,1,22.27,5003,5989,24.78,2067,158,1285,243.2,1.243,0.07641,983,3,5762,4.31,0.06,1.143,4.4,21.17,-2.836,0.5781,0.653,36.62,1.052,0.134,PC
2.71862,131.762,0.003655,3.029572,80.5,0.4999,5.966,0.02893,14.77,0.459349,0.556172,-0.515911,0.165656,500,1,10.85,22640,26960,14.64,6357,488,9125,1461,0.9393,0.0472,2430,0,7796,3.97,0.07,2.355,4.678,10.81,-7.203,2.336,0.05655,4.627,1.004,0.6664,AFP
4.97316,133.197,0.005271,3.403037,89.9,0.00566,11.22,0.05885,32.53,0.356091,0.857729,-0.823716,0.283827,220,1,7.904,19070,22500,25.12,2756,211,4877,2691,0.8708,0.06337,1480,0,6880,4.21,-0.06,1.514,4.575,9.784,-8.225,4.5,0.8114,2.174,0.8078,0.8407,NTP
1.81438,133.205,0.032365,1.09467,24.66,0.9949,3.492,4.046,419.7,0.455522,0.230322,0.0715,-0.110147,739,1,16.42,23600,27910,24.32,9516,731,22350,4217,7.049,0.03515,2740,0,8254,4.08,-0.2,1.996,4.649,15.57,-12,7.396,0.000673,2.106,1.054,0.7707,AFP
2.1549,133.504,0.008553,5.173121,86.88,0.2814,3.082,0.02836,86,0.441296,0.45576,-0.173784,-0.000913,579,1,70.31,13790,16370,83.8,7163,550,13070,2385,1.329,0.0354,1730,3,6169,4.24,0.09,1.424,8.126,64.39,-1.756,0.6815,1.953,94.48,1.092,0.02727,PC
3.31227,134.343,0.006176,10.952859,89.08,0.1753,2.289,0.01449,44.02,0.410315,0.7911,-0.826209,0.297641,316,1,13.14,5701,7085,12.09,4056,311,82020,903.3,1.15,0.05007,1850,0,7176,4.16,0.02,1.707,4.635,12.09,-13.14,3.35,0.02475,3.61,1.087,1.086,AFP
3.52563,134.792,0.135706,11.403875,88.82,0.2354,2.624,0.3298,22910,0.661164,-0.586986,1.283523,-0.542499,382,1,2049,8456,9462,2089,4849,372,644600,6349,11.67,0.04314,956,1,5071,4.58,0.16,0.788,206.6,2171,-4.001,0.7474,0.6161,2905,0.9439,0.001843,PC
91.6478,175.738,0.017499,101.67103,89.75,0.444,6.305,0.1345,345.2,0.310497,0.948513,-0.89397,0.307227,5,1,6.533,307.5,344.4,9.772,39,2,22.92,1.573,3.071,0.4362,568,2,6705,4.14,-0.16,1.608,4.661,7.14,-4.58,0.8914,0.05152,8.01,0.9149,0.6415,NTP
16.5408,133.952,0.018006,42.265041,89.3,0.5178,2.62,0.06293,375.2,0.634005,-0.536442,1.254191,-0.545572,80,1,32.03,1589,1956,32.42,1001,76,624,113.7,1.517,0.1182,571,1,5067,4.57,0,0.772,6.148,29,-3.503,0.759,0.4598,38.2,1.105,0.1208,PC
13.7825,139.481,0.573096,17.831151,87.7,0.7148,8.275,4.839,249900,0.314424,0.505319,0.060487,-0.146181,95,1,8122,11120,6301,36780,1196,91,43710000,592500,41.78,0.09767,605,1,5246,4.6,-0.78,0.668,2336,12970,-6022,1.299,26.67,9984,0.6262,0.4643,AFP
20.6656,132.01,0.009364,48.14852,89.98,0.01909,3.309,0.03071,111.8,0.581353,-0.496769,1.280597,-0.563612,50,1,18.37,1339,1515,25.18,650,49,591.6,155.9,0.6908,0.1291,488,1,4830,4.61,-0.34,0.676,5.868,17.82,-3.121,0.7054,0.9383,25.27,1.031,0.1751,PC
0.681138,131.577,0.363765,2.41177,71.02,0.7846,2.407,1.266,103800,0.255327,0.902532,-0.626936,0.160311,1042,1,4293,29670,21780,6088,13350,1026,3518000,299500,34.3,0.01413,2030,1,5872,4.47,-0.58,0.864,556.9,7455,-3.249,0.9578,0,7783,0.5759,0.000436,AFP
14.4964,143.418,0.021696,35.323831,89.99,0.004861,3.203,0.06802,599.6,0.653495,-0.585039,1.29161,-0.544607,89,1,23.56,2343,2689,29,1105,84,825.3,226.4,1.956,0.1074,614,2,5015,4.5,0.1,0.826,6.092,22.78,-3.732,0.8137,0.4135,28,1.034,0.1638,PC
6.34721,133.005,0.011764,15.737413,88.94,0.2916,2.985,0.03789,167.3,0.580976,-0.239718,0.855774,-0.420202,209,1,10.24,4771,5822,10.63,2639,202,2236,372.4,1.24,0.06408,937,2,5472,4.41,0.02,0.966,3.879,9.783,-3.046,0.6803,0.01371,14.38,1.047,0.3114,PC
590.346,379.81,0.030473,104.33649,89.45,1,10.75,5.376,281,0.18595,1.118978,-0.904694,0.277733,3,1,5.315,203,145,9.467,39,2,2102,3.943,4.276,1.276,262,0,5919,4.12,-0.7,1.286,57.32,28.43,-24.35,0.8407,0,33.82,0.1869,0.8564,NTP
0.688266,131.723,0.008284,2.402738,73.18,0.6953,1.598,0.02522,71.05,0.44234,0.364188,-0.130321,-0.017514,1290,1,9.365,15450,18020,10.23,14960,1150,33270,2614,2.96,0.01939,4590,0,8014,3.72,-0.08,3.274,4.022,8.237,-7.027,3.745,0.01551,2.199,1.137,0.8531,NTP
1.89126,132.69,0.005322,1.702434,60.85,0.8292,4.825,0.08079,25.96,0.588002,-0.45588,1.208109,-0.543268,709,1,11.38,26660,32510,13.11,9048,695,6480,1113,0.4257,0.02668,1150,1,4986,4.56,-0.24,0.733,5.549,11.54,-2.204,0.8696,4.547,13.27,0.9865,0.1911,AFP
1.32913,132.781,0.004144,2.91439,76.1,0.7,2.508,0.02022,17.65,0.620381,-0.03853,0.000194,-0.003953,1009,1,17.9,17950,23890,11.84,12840,987,32040,3807,1.292,0.03402,4470,0,11063,4,0.07,2.857,35.51,15.32,-9.488,2.699,0.000468,5.675,1.168,0.6194,NTP
0.986782,132.184,0.015304,4.906538,84.15,0.5001,1.358,0.02715,273.6,0.682943,-0.722857,1.411221,-0.533344,954,1,30.59,10980,13350,32.31,11690,898,10930,1371,1.167,0.01756,1280,5,4611,4.62,0.07,0.699,5.154,27.02,-2.683,0.5964,0.000225,45.3,1.132,0.09932,PC
0.566813,131.77,0.036557,2.978328,88.08,0.1,1.5,0.05342,1605,0.466704,0.224543,0.226937,-0.177696,2361,0,-1,-1,-1,9.902,30250,2326,26280,3189,4.416,0.01318,2340,0,5792,4.33,-0.06,1.107,7.978,7.89,-2.266,0.672,0,11.74,-0.1267,0.2872,NTP
43.5746,151.233,0.051679,24.591226,87.79,0.9466,6.203,2.17,1777,0.670522,-0.696489,1.393878,-0.534204,31,1,39.35,2095,1620,70.88,377,28,1083,994.3,3.891,0.2185,363,2,4628,4.62,0.02,0.69,12.55,33.77,-2.954,0.6705,4.948,50.36,1.165,0.08748,PC
1.34518,132.036,0.003884,2.060665,81.5,0.3045,4.771,0.02033,17.36,0.19133,1.22597,-1.187555,0.418882,760,1,7.454,24380,25990,13.25,9490,729,16630,3604,0.6747,0.02463,2390,1,6743,4.08,-0.58,1.592,5.231,7.416,-6.432,1.454,0.000002,5.102,1.005,0.8673,AFP
13.628,135.447,0.02785,34.965777,89.53,0.286,2.94,0.08654,962,0.663487,-0.59297,1.288003,-0.541814,59,1,24.52,1275,1613,27.81,767,58,669.5,103.2,2.598,0.1039,639,1,5052,4.48,0.16,0.855,6.474,23.2,-2.947,0.649,0.5397,35.74,1.057,0.127,PC
0.770624,131.792,0.005142,1.100214,49.06,0.7209,3.748,0.0397,27.17,0.341142,0.880127,-0.833692,0.285856,1161,1,11.35,23140,24690,11.31,14820,1139,19350,2474,0.844,0.01812,2730,0,6801,4.21,-0.1,1.504,4.227,8.682,-4.828,2.466,0.9911,3.52,1.307,0.5562,NTP
0.89639,132.292,0.011059,4.722319,83.92,0.5,1.274,0.01852,136.6,0.285239,0.793056,-0.476523,0.096913,700,1,13.84,8460,10240,13.63,9022,693,13170,1203,1.017,0.01706,1810,1,5837,4.5,-0.52,0.843,6.573,11.36,-2.347,0.5748,1.56,19.76,1.218,0.2066,PC
22.6517,140.563,0.04477,3.116263,71.28,1,16.81,8.404,670.9,0.333801,0.929326,-0.920699,0.324014,60,1,43.78,5900,5643,76.6,754,57,1498,877.8,7.616,0.1748,919,1,6977,4.2,-0.12,1.559,9.683,42.51,-6.314,0.7783,0.000028,54.62,1.03,0.1485,AFP
3.9304,131.9,0.006233,1.342996,50.22,0.8593,11.71,0.2724,36.11,0.289658,1.044629,-1.045175,0.371068,344,1,8.771,28190,33590,26.65,4329,332,7244,2607,1.13,0.0541,1700,0,6971,4.13,-0.22,1.661,4.083,11.6,-6.461,2.484,0.5226,4.669,0.7562,0.5571,NTP
8.16735,136.203,0.009042,19.013386,89.36,0.2124,3.237,0.03036,98.09,0.477175,0.186872,0.274196,-0.197574,154,1,39.41,3562,4240,65.02,1768,135,17980,2745,0.89,0.07905,866,2,5808,4.52,-0.06,0.902,7.678,37.66,-3.211,0.7301,0.05688,51.58,1.047,0.08525,PC
459.337,260.176,0.029417,840.7736,89.97,0.4173,3.927,0.1351,992,0.30419,0.783241,-0.508362,0.116078,3,1,3.642,80.28,73.06,6.827,39,2,16.72,3.952,2.713,1.139,228,0,5997,4.55,-0.4,0.845,10.71,7.174,-4.691,0.6564,0,10.93,0.5077,0.6538,NTP
3.81496,132.171,0.006314,2.544644,85.11,0.2169,11.25,0.07408,46.63,0.341734,0.804002,-0.668688,0.206697,352,1,5.475,30240,36400,16.85,4381,336,8050,2081,0.8013,0.05059,1380,0,6505,4.38,-0.12,1.163,7.682,7.75,-4.644,3.267,0.9687,2.372,0.7065,0.5993,NTP
21.9266,135.562,0.013231,16.31856,89.49,0.144,10.3,0.1372,210.5,0.419737,0.371365,0.045269,-0.109685,52,1,8.913,3839,4749,12.92,650,49,407.7,109.8,1.253,0.1514,618,1,5853,4.54,-0.18,0.868,4.246,9.5,-2.459,0.5764,0.1106,16.48,0.9382,0.2588,AFP
4.2536,135.292,0.011007,2.178012,87.54,0.09347,15.02,0.1649,141.6,0.332979,0.917238,-0.890492,0.310127,320,1,10.24,22260,28360,49.43,3939,302,14590,10870,1.913,0.05711,1600,0,6875,4.17,-0.12,1.593,4.851,13.6,-4.576,6.339,0.002993,2.146,0.7531,0.3364,AFP
0.759086,131.536,0.008678,1.689648,66.89,0.6633,2.608,0.0398,79.06,0.431216,0.762947,-0.852758,0.317136,1763,1,14,32360,40600,16.45,22570,1735,108900,4004,1.578,0.01897,3150,0,7622,4.19,-0.06,1.666,6.002,11.79,-13.3,6.734,2.136,1.75,1.188,1.129,AFP
5.3451,136.02,0.006677,2.693487,89.99,0.000328,15.26,0.1012,52.34,0.330178,0.898982,-0.843263,0.288079,251,1,10.28,27630,33640,23.68,3146,241,4845,1654,1.098,0.06542,1430,0,6735,4.2,-0.12,1.507,4.174,10.46,-8.957,1.446,0.6283,7.237,0.9823,0.856,NTP
2.1265,133.488,0.003824,1.125911,46.16,0.7798,9.12,0.08814,14.53,0.496492,0.279152,-0.217361,0.056338,507,1,7.217,26620,32050,10.72,6409,492,5016,904.3,2.252,0.04507,4420,0,9155,3.4,-0.5,5.396,4.984,8.164,-9.818,5.606,0.9187,1.456,0.884,1.203,NTP
2.18912,133.501,0.01796,26.175432,88.91,0.5001,0.5665,0.01325,339.1,0.378382,0.586741,-0.295,0.037112,596,1,10.01,3979,4629,8.257,5252,403,3629,498.9,1.893,0.03349,1450,1,6106,4.49,-0.16,0.966,3.102,7.627,-6.627,1.822,0.1216,4.186,1.313,0.8689,AFP
5.56235,136.784,0.004091,2.217117,71.62,0.6991,13.81,0.1097,17.3,0.575711,0.077825,-0.017096,-0.016054,197,1,5.533,20490,24430,11.35,2418,185,1678,509.2,1.187,0.08183,2310,0,9191,3.96,0.07,2.658,7.382,7.167,-7.3,4.007,0.04204,1.789,0.7721,1.019,NTP
0.739723,131.829,0.015225,1.724613,66.05,0.7,2.409,0.06986,242.9,0.44322,0.70898,-0.39372,0.0593,1811,1,10.47,33830,41450,16.41,23200,1784,27820,2638,0.5815,0.01134,838,1,3417,4.9,0,0.35,7.074,13.33,-3.011,1.509,0.08674,8.83,0.7858,0.2259,AFP
1.16501,131.997,0.006276,1.249741,47.48,0.8447,3.895,0.0835,36.6,0.408828,0.50262,-0.199129,0.001525,1150,1,12.26,32410,34970,14.1,14620,1124,13380,2134,0.6828,0.02218,1810,0,6108,4.47,-0.08,0.997,4.006,10.59,-6.012,1.718,0.000001,6.166,1.157,0.5676,AFP
6.37605,132.052,0.016663,27.24152,89.64,0.1699,1.792,0.03023,332.1,0.423629,0.338099,0.103408,-0.135723,211,1,10.63,3216,3712,11.32,2717,208,37830,573.8,1.546,0.06597,919,1,5804,4.55,-0.2,0.85,4.09,10.11,-3.772,0.7549,0.3591,13.39,1.052,0.3731,AFP
0.996861,131.6,0.006645,5.631641,82.79,0.7073,0.9686,0.01271,45.02,0.42249,0.21002,0.364503,-0.251067,1332,1,10.7,16470,19630,8.922,17170,1320,16450,2217,0.5671,0.01771,1590,1,5418,4.52,-0.42,0.782,5.55,8.666,-2.431,0.8069,0.00014,10.74,1.234,0.2806,AFP
1.62642,132.462,0.009186,2.772044,75.45,0.6964,3.274,0.05737,88.04,0.014298,1.607791,-1.433402,0.482962,831,1,12.86,20780,25050,20.87,10500,807,51300,5011,2.399,0.02482,2350,0,5435,3.57,-1.24,2.393,17.44,11.98,-9.849,1.889,0.03741,6.342,1.074,0.822,NTP
1.23715,132.655,0.327213,3.573716,88.4,0.1,3.5,0.8697,448200,0,0,0,0,0,0,-1,-1,-1,16580,13880,1067,109300000,6533000,36.56,0.02325,1790,1,6131,4.46,-0.04,1.024,1890,20780,-9.292,1.987,0,10460,-0.000048,0.000447,AFP
6.62754,135.431,0.301317,13.138351,89.56,0.1,5,1.167,106500,0.354067,0.738911,-0.555528,0.157534,206,0,-1,-1,-1,26060,2613,200,47300000,315600,43.83,0.07137,1200,1,6316,4.23,-0.12,1.333,1869,14110,-4.815,0.9594,0,14710,-0.000071,0.000341,AFP
22.3666,153.087,0.029601,29.821007,89.06,0.4892,5.191,0.1945,1010,0.469637,0.056489,0.549267,-0.320466,48,1,28.07,1988,2326,30.75,598,45,319.3,71.68,2.426,0.1447,544,1,5413,4.59,-0.32,0.751,6.292,25.98,-3.35,0.7356,0.03441,35.32,1.081,0.129,PC
2.61557,131.598,0.005281,1.211879,43.99,0.8719,8.251,0.1778,25.39,0.256433,1.084913,-1.030145,0.360704,469,1,10.85,21020,20650,24.48,4342,333,8628,2843,1.616,0.04197,2340,0,6502,3.7,-0.3,2.804,4.348,13.16,-6.354,2.476,0.02286,5.315,0.8243,0.4828,NTP
6.63154,132.792,0.00624,3.344108,89.97,0.002027,15.24,0.09453,46.3,0.360011,0.708274,-0.504285,0.134338,205,1,6.59,23170,28100,44.24,2561,196,7884,9304,0.8709,0.07085,1170,0,6256,4.26,-0.12,1.279,4.254,7.781,-7.92,2.277,0.6785,3.418,0.8469,1.018,NTP
11.9539,140.272,0.032866,18.31556,87.3,0.8625,2.834,0.3238,914.3,0.652395,-0.570548,1.173909,-0.412166,97,1,18.74,2285,2701,19.29,1261,96,1003,199.3,2.363,0.0885,525,1,4359,4.61,-0.06,0.659,29.77,17.02,-2.566,0.7752,0.5073,21.96,1.101,0.1507,PC
131.187,172.391,0.026535,146.99191,89.98,0.04255,6.993,0.1811,904.4,0.597987,-0.517253,1.258034,-0.527807,10,1,16.9,506.4,636.1,23.75,130,9,77.98,12.92,1.865,0.4469,249,1,4696,4.66,-0.3,0.644,8.658,16.38,-3.267,0.7166,0.5282,22.86,1.032,0.1994,PC
3.55131,132.289,0.007213,2.808098,71.31,0.9,4.369,0.1599,45.78,0.26641,1.07898,-1.054597,0.370182,384,1,11.48,13150,15600,12.04,4914,377,6436,1046,1.359,0.05004,1760,0,6806,4.09,-0.28,1.726,2.988,10.85,-5.973,1.9,0.1236,5.714,1.057,0.5502,AFP
2.85853,132.295,0.008023,9.611858,88.93,0.1797,2.253,0.01853,78.27,0.502377,-0.015333,0.609929,-0.339159,471,1,10.72,8116,10040,10.96,5980,459,4001,526.5,0.6916,0.03754,1110,1,5496,4.58,-0.2,0.79,5.022,10.47,-2.778,0.8986,0.05521,11.65,1.025,0.2654,PC
